secucode,name,tradable,status,reject_reason,rank_score,latest_date,latest_close,benchmark_code,ma60,ma120,ma200,distance_ma200,stock_return_120d,benchmark_return_120d,excess_return_120d,stock_return_240d,benchmark_return_240d,excess_return_240d,drawdown_120d,volatility_120d,buy_zone_low,buy_zone_high,initial_stop_loss,trend_stop_price,relative_exit_excess,position_hint,tags
600610.SH,中毅达,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.13% < 6.00%; excess_return_120d -37.71% < 6.00%; excess_return_240d -77.27% < 8.00%; drawdown_120d -50.78% < -28.00%; volatility_120d 57.48% > 42.00%,18.0,2026-07-06,6.64,000300.SH,8.502166666666666,9.646916666666668,10.24645,-0.35197068252907104,-0.33131923464249746,0.0458018894413319,-0.37712112408382936,-0.5617161716171617,0.2109692505846017,-0.7726854222017634,-0.507783543365456,0.5748185971031778,6.440799999999999,6.8392,9.9390565,9.9390565,-0.06,0.0,long_term_hold
300062.SZ,中能电气,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -33.13% < 6.00%; excess_return_120d -37.71% < 6.00%; excess_return_240d -22.16% < 8.00%; drawdown_120d -49.73% < -28.00%; volatility_120d 49.04% > 42.00%,18.0,2026-07-06,5.57,000300.SH,7.1115,8.087833333333332,7.9724,-0.3013396216948472,-0.3313325330132052,0.0458018894413319,-0.3771344224545371,-0.010657193605683735,0.2109692505846017,-0.22162644419028543,-0.49729241877256314,0.49038227917844346,5.4029,5.737100000000001,7.733228,7.733228,-0.06,0.0,long_term_hold
300402.SZ,宝色股份,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.24% < 6.00%; excess_return_120d -37.82% < 6.00%; excess_return_240d -50.91% < 8.00%; drawdown_120d -45.61% < -28.00%; volatility_120d 44.72% > 42.00%,18.0,2026-07-06,14.36,000300.SH,17.4,19.61,19.922449999999998,-0.2792051178444418,-0.33240353324035343,0.0458018894413319,-0.37820542268168533,-0.2981427174975563,0.2109692505846017,-0.509111968082158,-0.45606060606060606,0.4471646886540218,13.9292,14.790799999999999,19.3247765,19.3247765,-0.06,0.0,long_term_hold
603633.SH,徕木股份,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.27% < 6.00%; excess_return_120d -37.85% < 6.00%; excess_return_240d -44.65% < 8.00%; drawdown_120d -36.82% < -28.00%; volatility_120d 44.79% > 42.00%,18.0,2026-07-06,6.76,000300.SH,8.044500000000001,8.468916666666667,9.465449999999999,-0.2858237062157636,-0.3326752221125371,0.0458018894413319,-0.378477111553869,-0.23555354517697613,0.2109692505846017,-0.44652279576157783,-0.36822429906542054,0.4479297361439355,6.5572,6.9628,9.181486499999998,9.181486499999998,-0.06,0.0,long_term_hold
600547.SH,山东黄金,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -33.35% < 6.00%; excess_return_120d -37.93% < 6.00%; excess_return_240d -40.21% < 8.00%; drawdown_120d -60.64% < -28.00%; volatility_120d 56.37% > 42.00%,18.0,2026-07-06,25.8,000300.SH,31.447333333333333,38.64225,38.08885,-0.32263641459377224,-0.3335055541203823,0.0458018894413319,-0.3793074435617142,-0.1911465028059065,0.2109692505846017,-0.4021157533905082,-0.6064073226544622,0.5636583411759523,25.026,26.574,36.9461845,36.9461845,-0.06,0.0,long_term_hold
300581.SZ,晨曦航空,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.35% < 6.00%; excess_return_120d -37.93% < 6.00%; excess_return_240d -67.62% < 8.00%; drawdown_120d -40.91% < -28.00%; volatility_120d 51.09% > 42.00%,18.0,2026-07-06,10.99,000300.SH,12.059333333333333,13.709,14.96725,-0.26573017755432693,-0.33353547604608846,0.0458018894413319,-0.37933736548742036,-0.4652068126520681,0.2109692505846017,-0.6761760632366698,-0.4091397849462366,0.5109003942358071,10.6603,11.319700000000001,14.5182325,14.5182325,-0.06,0.0,long_term_hold
300818.SZ,耐普矿机,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -33.42% < 6.00%; excess_return_120d -38.00% < 6.00%; excess_return_240d -4.91% < 8.00%; drawdown_120d -57.98% < -28.00%; volatility_120d 64.73% > 42.00%,18.0,2026-07-06,19.35,000300.SH,24.270233333333334,27.843191666666666,26.10303,-0.25870674783731995,-0.3341820934553712,0.0458018894413319,-0.3799839828967031,0.16188303110363877,0.2109692505846017,-0.04908621948096292,-0.5797680580289275,0.6472853761688531,18.7695,19.930500000000002,25.3199391,25.3199391,-0.06,0.0,long_term_hold
300904.SZ,威力传动,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.46% < 6.00%; excess_return_120d -38.04% < 6.00%; excess_return_240d -42.80% < 8.00%; drawdown_120d -47.16% < -28.00%; volatility_120d 43.00% > 42.00%,18.0,2026-07-06,41.66,000300.SH,52.998333333333335,58.12016666666667,63.624300000000005,-0.34521872932197295,-0.3346110844912954,0.0458018894413319,-0.3804129739326273,-0.21706446156737458,0.2109692505846017,-0.4280337121519763,-0.47158802638254704,0.43000793003647453,40.410199999999996,42.9098,61.715571000000004,61.715571000000004,-0.06,0.0,long_term_hold
600698.SH,湖南天雁,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.52% < 6.00%; excess_return_120d -38.10% < 6.00%; excess_return_240d -69.73% < 8.00%; drawdown_120d -36.20% < -28.00%; volatility_120d 44.05% > 42.00%,18.0,2026-07-06,6.01,000300.SH,6.931166666666667,7.607833333333334,8.452,-0.28892569805963086,-0.3351769911504424,0.0458018894413319,-0.3809788805917743,-0.48632478632478626,0.2109692505846017,-0.697294036909388,-0.36199575371549897,0.44053329749237347,5.8297,6.1903,8.19844,8.19844,-0.06,0.0,long_term_hold
300682.SZ,朗新科技,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.56% < 6.00%; excess_return_120d -38.14% < 6.00%; excess_return_240d -76.76% < 8.00%; drawdown_120d -51.34% < -28.00%; volatility_120d 52.90% > 42.00%,18.0,2026-07-06,9.98,000300.SH,13.239,15.365583333333332,16.3668,-0.3902290001710781,-0.33555259653794933,0.0458018894413319,-0.38135448597928123,-0.5566414926699245,0.2109692505846017,-0.7676107432545262,-0.5134080936128718,0.5290407217093084,9.6806,10.2794,15.875796000000001,15.875796000000001,-0.06,0.0,long_term_hold
300229.SZ,拓尔思,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.62% < 6.00%; excess_return_120d -38.20% < 6.00%; excess_return_240d -48.07% < 8.00%; drawdown_120d -57.39% < -28.00%; volatility_120d 63.39% > 42.00%,18.0,2026-07-06,13.21,000300.SH,17.141166666666667,19.446166666666667,19.83255,-0.3339232725998422,-0.33618090452261296,0.0458018894413319,-0.38198279396394486,-0.2697622996130459,0.2109692505846017,-0.4807315501976476,-0.5738709677419355,0.6339173562602634,12.8137,13.606300000000001,19.2375735,19.2375735,-0.06,0.0,long_term_hold
002251.SZ,步步高,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.71% < 6.00%; excess_return_120d -38.29% < 6.00%; excess_return_240d -51.67% < 8.00%; drawdown_120d -39.83% < -28.00%; volatility_120d 46.57% > 42.00%,18.0,2026-07-06,3.52,000300.SH,4.0765,4.478,4.95795,-0.29002914511037836,-0.33709981167608283,0.0458018894413319,-0.38290170111741473,-0.3057199211045365,0.2109692505846017,-0.5166891716891382,-0.3982905982905982,0.46566552989949656,3.4144,3.6256,4.8092115,4.8092115,-0.06,0.0,long_term_hold
002123.SZ,梦网科技,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.72% < 6.00%; excess_return_120d -38.30% < 6.00%; excess_return_240d -65.74% < 8.00%; drawdown_120d -45.02% < -28.00%; volatility_120d 44.84% > 42.00%,18.0,2026-07-06,8.06,000300.SH,8.907,10.292833333333334,11.185699999999999,-0.27943713848932106,-0.33717105263157887,0.0458018894413319,-0.38297294207291077,-0.4464285714285714,0.2109692505846017,-0.6573978220131731,-0.45020463847203274,0.44838743346596366,7.8182,8.3018,10.850128999999999,10.850128999999999,-0.06,0.0,long_term_hold
300035.SZ,中科电气,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.75% < 6.00%; excess_return_120d -38.33% < 6.00%; excess_return_240d -36.10% < 8.00%; drawdown_120d -44.68% < -28.00%; volatility_120d 48.67% > 42.00%,18.0,2026-07-06,13.94,000300.SH,18.8905,20.164583333333333,21.158649999999998,-0.3411677966221852,-0.3374524714828897,0.0458018894413319,-0.3832543609242216,-0.1499999999999999,0.2109692505846017,-0.3609692505846016,-0.4468253968253968,0.4867317397608368,13.521799999999999,14.3582,20.523890499999997,20.523890499999997,-0.06,0.0,long_term_hold
603863.SH,松炀资源,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.78% < 6.00%; excess_return_120d -38.36% < 6.00%; excess_return_240d -31.66% < 8.00%; drawdown_120d -39.63% < -28.00%; volatility_120d 53.98% > 42.00%,18.0,2026-07-06,13.21,000300.SH,16.762666666666668,18.184,19.18945,-0.31160090570599985,-0.33784461152882195,0.0458018894413319,-0.38364650097015385,-0.1056194989844278,0.2109692505846017,-0.3165887495690295,-0.3962522851919561,0.5398354242266777,12.8137,13.606300000000001,18.6137665,18.6137665,-0.06,0.0,long_term_hold
301192.SZ,泰祥股份,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.86% < 6.00%; excess_return_120d -38.44% < 6.00%; excess_return_240d -44.14% < 8.00%; drawdown_120d -43.90% < -28.00%; volatility_120d 44.58% > 42.00%,18.0,2026-07-06,19.54,000300.SH,24.029133333333334,26.899316666666667,29.02159,-0.32670815072502923,-0.3385688172770971,0.0458018894413319,-0.384370706718429,-0.2304662885948331,0.2109692505846017,-0.4414355391794348,-0.43902158934313273,0.44581769642525565,18.953799999999998,20.1262,28.1509423,28.1509423,-0.06,0.0,long_term_hold
688348.SH,昱能科技,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -33.90% < 6.00%; excess_return_120d -38.48% < 6.00%; excess_return_240d -45.43% < 8.00%; drawdown_120d -52.02% < -28.00%; volatility_120d 51.91% > 42.00%,18.0,2026-07-06,33.31,000300.SH,44.58233333333333,50.392,52.175200000000004,-0.36157408117266443,-0.3389561420916848,0.0458018894413319,-0.3847580315330167,-0.24329850068150838,0.2109692505846017,-0.4542677512661101,-0.5201670988187842,0.5191201490580519,32.310700000000004,34.3093,50.609944000000006,50.609944000000006,-0.06,0.0,long_term_hold
300533.SZ,冰川网络,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.05% < 6.00%; excess_return_120d -38.63% < 6.00%; excess_return_240d -61.33% < 8.00%; drawdown_120d -46.86% < -28.00%; volatility_120d 56.75% > 42.00%,18.0,2026-07-06,15.89,000300.SH,17.412916666666668,20.32175833333333,22.359175,-0.28932977178272457,-0.340472336363259,0.0458018894413319,-0.3862742258045909,-0.40231700895208,0.2109692505846017,-0.6132862595366817,-0.468561872909699,0.5674952727160062,15.4133,16.3667,21.68839975,21.68839975,-0.06,0.0,long_term_hold
688590.SH,新致软件,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.08% < 6.00%; excess_return_120d -38.66% < 6.00%; excess_return_240d -59.95% < 8.00%; drawdown_120d -54.63% < -28.00%; volatility_120d 59.78% > 42.00%,18.0,2026-07-06,12.3,000300.SH,14.691666666666666,16.076916666666666,17.756675,-0.30730274671355984,-0.34083601286173626,0.0458018894413319,-0.38663790230306816,-0.38851603281133473,0.2109692505846017,-0.5994852833959364,-0.5462928808557728,0.5977727753651205,11.931000000000001,12.669,17.22397475,17.22397475,-0.06,0.0,long_term_hold
688789.SH,宏华数科,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.12% < 6.00%; excess_return_120d -38.70% < 6.00%; excess_return_240d -43.51% < 8.00%; drawdown_120d -40.33% < -28.00%; volatility_120d 42.44% > 42.00%,18.0,2026-07-06,53.35,000300.SH,58.05466666666667,67.4595,71.49405,-0.2537840561557221,-0.34119535687824154,0.0458018894413319,-0.38699724631957344,-0.22411285631180922,0.2109692505846017,-0.4350821068964109,-0.40331059165641425,0.42438305700933654,51.7495,54.950500000000005,69.3492285,69.3492285,-0.06,0.0,long_term_hold
300622.SZ,博士眼镜,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.25% < 6.00%; excess_return_120d -38.83% < 6.00%; excess_return_240d -60.38% < 8.00%; drawdown_120d -47.58% < -28.00%; volatility_120d 46.38% > 42.00%,18.0,2026-07-06,14.46,000300.SH,16.77985,18.828325,20.130705,-0.281694307278359,-0.3425180739326148,0.0458018894413319,-0.3883199633739467,-0.39279415469891654,0.2109692505846017,-0.6037634052835182,-0.4758210686580149,0.46382093117932577,14.026200000000001,14.8938,19.526783849999997,19.526783849999997,-0.06,0.0,long_term_hold
688186.SH,广大特材,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.26% < 6.00%; excess_return_120d -38.84% < 6.00%; excess_return_240d -66.14% < 8.00%; drawdown_120d -51.83% < -28.00%; volatility_120d 52.02% > 42.00%,18.0,2026-07-06,14.91,000300.SH,19.48483333333333,21.973833333333335,22.963,-0.35069459565387795,-0.34259259259259256,0.0458018894413319,-0.38839448203392446,-0.450423884998157,0.2109692505846017,-0.6613931355827587,-0.5182552504038772,0.5201587053514604,14.4627,15.3573,22.27411,22.27411,-0.06,0.0,long_term_hold
300078.SZ,思创智联,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -34.31% < 6.00%; excess_return_120d -38.89% < 6.00%; excess_return_240d -46.29% < 8.00%; drawdown_120d -55.57% < -28.00%; volatility_120d 51.70% > 42.00%,18.0,2026-07-06,2.91,000300.SH,3.5763333333333334,4.1009166666666665,4.03055,-0.27801416680105684,-0.34311512415349876,0.0458018894413319,-0.38891701359483066,-0.25192802056555264,0.2109692505846017,-0.46289727115015433,-0.5557251908396946,0.5169700803626393,2.8227,2.9973,3.9096334999999995,3.9096334999999995,-0.06,0.0,long_term_hold
301551.SZ,无线传媒,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.39% < 6.00%; excess_return_120d -38.97% < 6.00%; excess_return_240d -78.02% < 8.00%; drawdown_120d -49.31% < -28.00%; volatility_120d 44.34% > 42.00%,18.0,2026-07-06,20.29,000300.SH,24.85775,28.822625000000002,32.324825000000004,-0.37230905349062227,-0.3438965238480195,0.0458018894413319,-0.3896984132893514,-0.5692144373673036,0.2109692505846017,-0.7801836879519053,-0.4930668332292317,0.44337821929383214,19.6813,20.898699999999998,31.355080250000004,31.355080250000004,-0.06,0.0,long_term_hold
688095.SH,福昕软件,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.42% < 6.00%; excess_return_120d -39.00% < 6.00%; excess_return_240d -34.91% < 8.00%; drawdown_120d -56.42% < -28.00%; volatility_120d 57.47% > 42.00%,18.0,2026-07-06,58.35,000300.SH,71.69721666666666,81.17802499999999,83.061315,-0.2975069079992292,-0.3441683245102337,0.0458018894413319,-0.3899702139515656,-0.13812203660211808,0.2109692505846017,-0.3490912871867198,-0.5641651914760123,0.5747320107135075,56.5995,60.100500000000004,80.56947554999999,80.56947554999999,-0.06,0.0,long_term_hold
603636.SH,南威软件,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.46% < 6.00%; excess_return_120d -39.04% < 6.00%; excess_return_240d -60.19% < 8.00%; drawdown_120d -43.85% < -28.00%; volatility_120d 51.97% > 42.00%,18.0,2026-07-06,7.76,000300.SH,9.464833333333333,10.194583333333332,11.0815,-0.2997337905518206,-0.3445945945945946,0.0458018894413319,-0.3903964840359265,-0.39089481946624804,0.2109692505846017,-0.6018640700508497,-0.4384949348769899,0.5197209609835074,7.5272,7.9928,10.749055,10.749055,-0.06,0.0,long_term_hold
300795.SZ,米奥会展,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.51% < 6.00%; excess_return_120d -39.09% < 6.00%; excess_return_240d -62.68% < 8.00%; drawdown_120d -40.37% < -28.00%; volatility_120d 44.78% > 42.00%,18.0,2026-07-06,8.79,000300.SH,10.2882,11.701600000000001,12.74626,-0.31038594850567935,-0.34510505140813597,0.0458018894413319,-0.39090694084946787,-0.41579157251096643,0.2109692505846017,-0.6267608230955681,-0.4037444037444038,0.44775515876016064,8.526299999999999,9.0537,12.3638722,12.3638722,-0.06,0.0,long_term_hold
688615.SH,合合信息,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -34.63% < 6.00%; excess_return_120d -39.21% < 6.00%; excess_return_240d -27.07% < 8.00%; drawdown_120d -59.76% < -28.00%; volatility_120d 54.78% > 42.00%,18.0,2026-07-06,105.5,000300.SH,128.73391666666666,147.179225,142.03331500000002,-0.25721651994111394,-0.34625942656727327,0.0458018894413319,-0.39206131600860517,-0.059773454419064675,0.2109692505846017,-0.2707427050036664,-0.5975801406753025,0.5478345159508067,102.335,108.665,137.77231555,137.77231555,-0.06,0.0,long_term_hold
300810.SZ,中科海讯,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.71% < 6.00%; excess_return_120d -39.29% < 6.00%; excess_return_240d -67.82% < 8.00%; drawdown_120d -45.04% < -28.00%; volatility_120d 46.03% > 42.00%,18.0,2026-07-06,24.98,000300.SH,29.583833333333335,34.211666666666666,37.5157,-0.33414543777671757,-0.34709879769994767,0.0458018894413319,-0.39290068714127957,-0.4672638089144807,0.2109692505846017,-0.6782330594990824,-0.45038503850385037,0.46026792102113434,24.2306,25.729400000000002,36.390229,36.390229,-0.06,0.0,long_term_hold
688568.SH,中科星图,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -34.73% < 6.00%; excess_return_120d -39.31% < 6.00%; excess_return_240d -15.15% < 8.00%; drawdown_120d -61.48% < -28.00%; volatility_120d 73.19% > 42.00%,18.0,2026-07-06,38.5,000300.SH,52.23083333333333,60.70708333333334,53.828950000000006,-0.28477148448929446,-0.34732487963653624,0.0458018894413319,-0.39312676907786814,0.05949694534646932,0.2109692505846017,-0.15147230523813238,-0.6147611519141868,0.7318704871376217,37.345,39.655,52.214081500000006,52.214081500000006,-0.06,0.0,long_term_hold
688631.SH,莱斯信息,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.78% < 6.00%; excess_return_120d -39.36% < 6.00%; excess_return_240d -69.72% < 8.00%; drawdown_120d -49.21% < -28.00%; volatility_120d 49.71% > 42.00%,18.0,2026-07-06,44.29,000300.SH,51.95733333333333,59.269416666666665,65.6242,-0.325096534510135,-0.34781328228537767,0.0458018894413319,-0.39361517172670957,-0.48625449483818584,0.2109692505846017,-0.6972237454227875,-0.49208715596330277,0.4970621747129816,42.9613,45.6187,63.655474,63.655474,-0.06,0.0,long_term_hold
002402.SZ,和而泰,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.79% < 6.00%; excess_return_120d -39.37% < 6.00%; excess_return_240d -4.25% < 8.00%; drawdown_120d -40.96% < -28.00%; volatility_120d 42.25% > 42.00%,18.0,2026-07-06,25.38,000300.SH,28.654533333333333,31.846349999999997,37.50536,-0.3232967234549943,-0.34790986870840934,0.0458018894413319,-0.39371175814974124,0.1684544910455319,0.2109692505846017,-0.0425147595390698,-0.4096438789514084,0.422476745806378,24.618599999999997,26.1414,36.3801992,36.3801992,-0.06,0.0,long_term_hold
002640.SZ,跨境通,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.88% < 6.00%; excess_return_120d -39.46% < 6.00%; excess_return_240d -61.50% < 8.00%; drawdown_120d -42.61% < -28.00%; volatility_120d 52.33% > 42.00%,18.0,2026-07-06,2.95,000300.SH,3.603833333333333,3.8009166666666667,4.24495,-0.30505659666191587,-0.3487858719646799,0.0458018894413319,-0.3945877614060118,-0.404040404040404,0.2109692505846017,-0.6150096546250057,-0.42607003891050577,0.5233059577683521,2.8615,3.0385000000000004,4.1176015,4.1176015,-0.06,0.0,long_term_hold
603363.SH,傲农生物,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.92% < 6.00%; excess_return_120d -39.50% < 6.00%; excess_return_240d -37.53% < 8.00%; drawdown_120d -35.62% < -28.00%; volatility_120d 43.91% > 42.00%,18.0,2026-07-06,3.0,000300.SH,3.3018333333333336,3.7546666666666666,4.2781,-0.29875411981954614,-0.3492407809110629,0.0458018894413319,-0.3950426703523948,-0.1643454038997214,0.2109692505846017,-0.3753146544843231,-0.3562231759656652,0.439130938035292,2.91,3.09,4.149757,4.149757,-0.06,0.0,long_term_hold
002988.SZ,豪美新材,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.95% < 6.00%; excess_return_120d -39.53% < 6.00%; excess_return_240d -64.50% < 8.00%; drawdown_120d -43.62% < -28.00%; volatility_120d 51.94% > 42.00%,18.0,2026-07-06,23.94,000300.SH,29.899333333333335,32.584666666666664,35.6332,-0.3281546422998777,-0.34945652173913033,0.0458018894413319,-0.39525841118046223,-0.4340425531914893,0.2109692505846017,-0.645011803776091,-0.4361752237399905,0.519447728939669,23.2218,24.6582,34.564204000000004,34.564204000000004,-0.06,0.0,long_term_hold
300426.SZ,华智数媒,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.97% < 6.00%; excess_return_120d -39.55% < 6.00%; excess_return_240d -68.64% < 8.00%; drawdown_120d -53.86% < -28.00%; volatility_120d 50.75% > 42.00%,18.0,2026-07-06,5.02,000300.SH,6.574666666666667,7.4902500000000005,8.1713,-0.3856546693916514,-0.34974093264248707,0.0458018894413319,-0.39554282208381897,-0.4754440961337514,0.2109692505846017,-0.6864133467183531,-0.5386029411764707,0.5074805024334759,4.8694,5.170599999999999,7.9261610000000005,7.9261610000000005,-0.06,0.0,long_term_hold
300377.SZ,赢时胜,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -34.99% < 6.00%; excess_return_120d -39.57% < 6.00%; excess_return_240d -64.03% < 8.00%; drawdown_120d -45.62% < -28.00%; volatility_120d 60.64% > 42.00%,18.0,2026-07-06,14.66,000300.SH,16.267500000000002,18.604166666666668,19.4087,-0.24466862798641842,-0.3498891352549889,0.0458018894413319,-0.3956910246963208,-0.42934994161152207,0.2109692505846017,-0.6403191921961238,-0.4562314540059347,0.6063532248074462,14.2202,15.0998,18.826439,18.826439,-0.06,0.0,long_term_hold
002836.SZ,新宏泽,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -35.00% < 6.00%; excess_return_120d -39.58% < 6.00%; excess_return_240d -19.66% < 8.00%; drawdown_120d -46.29% < -28.00%; volatility_120d 45.99% > 42.00%,18.0,2026-07-06,9.61,000300.SH,11.602466666666666,13.1429,12.80894,-0.24974275779260424,-0.34997294372294374,0.0458018894413319,-0.39577483316427564,0.014355077052986998,0.2109692505846017,-0.1966141735316147,-0.4629484743489438,0.4599446098895608,9.3217,9.898299999999999,12.424671799999999,12.424671799999999,-0.06,0.0,long_term_hold
001217.SZ,华尔泰,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -35.00% < 6.00%; excess_return_120d -39.58% < 6.00%; excess_return_240d -44.23% < 8.00%; drawdown_120d -45.80% < -28.00%; volatility_120d 44.37% > 42.00%,18.0,2026-07-06,8.97,000300.SH,10.512833333333333,11.815916666666668,12.278550000000001,-0.26945771284068554,-0.35,0.0458018894413319,-0.3958018894413319,-0.23136246786632386,0.2109692505846017,-0.44233171845092556,-0.45800604229607245,0.44369319668741825,8.7009,9.2391,11.9101935,11.9101935,-0.06,0.0,long_term_hold
300956.SZ,英力股份,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -35.01% < 6.00%; excess_return_120d -39.59% < 6.00%; excess_return_240d -55.02% < 8.00%; drawdown_120d -45.87% < -28.00%; volatility_120d 57.21% > 42.00%,18.0,2026-07-06,10.75,000300.SH,14.228833333333334,15.447916666666666,16.362000000000002,-0.3429898545410097,-0.35006045949214026,0.0458018894413319,-0.39586234893347216,-0.33927473878303627,0.2109692505846017,-0.550243989367638,-0.458710976837865,0.572123557857856,10.4275,11.0725,15.871140000000002,15.871140000000002,-0.06,0.0,long_term_hold
300803.SZ,指南针,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -35.01% < 6.00%; excess_return_120d -39.59% < 6.00%; excess_return_240d -16.18% < 8.00%; drawdown_120d -44.92% < -28.00%; volatility_120d 48.66% > 42.00%,18.0,2026-07-06,85.0,000300.SH,96.53833333333334,107.02575,119.51844999999999,-0.28881273142347474,-0.35010321890052754,0.0458018894413319,-0.39590510834185944,0.049123673167119186,0.2109692505846017,-0.1618455774174825,-0.44923216484157324,0.48655773580128364,82.45,87.55,115.93289649999998,115.93289649999998,-0.06,0.0,long_term_hold
603767.SH,中马传动,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -35.09% < 6.00%; excess_return_120d -39.67% < 6.00%; excess_return_240d -27.51% < 8.00%; drawdown_120d -38.78% < -28.00%; volatility_120d 46.59% > 42.00%,18.0,2026-07-06,15.61,000300.SH,18.368333333333332,19.706083333333332,22.204099999999997,-0.2969766844861984,-0.35093555093555096,0.0458018894413319,-0.39673744037688286,-0.06414868105515592,0.2109692505846017,-0.2751179316397576,-0.38784313725490194,0.4659119829679257,15.141699999999998,16.0783,21.537976999999998,21.537976999999998,-0.06,0.0,long_term_hold
301535.SZ,浙江华远,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -35.23% < 6.00%; excess_return_120d -39.81% < 6.00%; excess_return_240d -52.39% < 8.00%; drawdown_120d -53.93% < -28.00%; volatility_120d 53.50% > 42.00%,18.0,2026-07-06,14.12,000300.SH,17.198833333333333,21.250999999999998,20.72665,-0.31875146248911423,-0.3522935779816514,0.0458018894413319,-0.3980954674229833,-0.3128953771289539,0.2109692505846017,-0.5238646277135556,-0.5393148450244698,0.5350265927758795,13.696399999999999,14.5436,20.104850499999998,20.104850499999998,-0.06,0.0,long_term_hold
300122.SZ,智飞生物,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -35.24% < 6.00%; excess_return_120d -39.82% < 6.00%; excess_return_240d -59.54% < 8.00%; drawdown_120d -41.50% < -28.00%; volatility_120d 43.06% > 42.00%,18.0,2026-07-06,12.22,000300.SH,13.92,15.5075,17.5367,-0.30317562597295955,-0.3524112347641759,0.0458018894413319,-0.3982131242055078,-0.38438287153652395,0.2109692505846017,-0.5953521221211256,-0.41503111536620396,0.430641745173779,11.8534,12.5866,17.010599,17.010599,-0.06,0.0,long_term_hold
